Tennessee,Lewis County,Both,2004,31.9,28.7,35.11,26.52,23.36,29.67
Washington,Lewis County,Both,2004,25.68,23.83,27.68,20.39,18.62,22.34
West Virginia,Lewis County,Both,2004,30.4,27.45,33.57,25.32,22.41,28.53
Virginia,Lexington City,Both,2004,18.64,16.08,21.17,13.5,11.43,15.66
South Carolina,Lexington County,Both,2004,24.89,23.23,26.67,19.23,17.73,20.91
Florida,Liberty County,Both,2004,31.47,28.3,34.91,25.77,22.67,29.05
Georgia,Liberty County,Both,2004,27.22,24.41,29.93,21.13,18.7,23.81
Montana,Liberty County,Both,2004,25.52,22.61,28.59,20.18,17.58,22.99
Texas,Liberty County,Both,2004,30.17,27.14,33.6,23.34,20.45,26.5
Ohio,Licking County,Both,2004,27.45,24.5,30.39,22.03,19.32,24.85
Alabama,Limestone County,Both,2004,27.29,24.45,30.07,21.62,19.01,24.27
Texas,Limestone County,Both,2004,26.86,23.76,30.03,20.88,18.14,23.9
Arkansas,Lincoln County,Both,2004,29.46,26.52,32.88,23.82,20.84,27.18
Colorado,Lincoln County,Both,2004,25.26,22.33,28.62,20.04,17.3,23.1
Georgia,Lincoln County,Both,2004,29.4,26.26,32.7,22.57,19.58,25.64
Idaho,Lincoln County,Both,2004,23.79,20.97,26.52,17.83,15.53,20.21
Kansas,Lincoln County,Both,2004,24.52,21.63,27.68,19,16.46,21.72
Kentucky,Lincoln County,Both,2004,33.17,29.84,36.49,28.17,25,31.47
Maine,Lincoln County,Both,2004,21.43,19.42,23.66,16.53,14.66,18.69
Minnesota,Lincoln County,Both,2004,22.83,20.13,25.98,17.8,15.41,20.63
Mississippi,Lincoln County,Both,2004,26.26,23.73,28.82,20.17,17.76,22.71
Missouri,Lincoln County,Both,2004,30.03,26.78,33.53,25.14,22.15,28.46
Montana,Lincoln County,Both,2004,27.53,25.18,29.9,21.51,19.26,23.75
Nebraska,Lincoln County,Both,2004,24.66,22.91,26.57,19.55,17.79,21.41
Nevada,Lincoln County,Both,2004,23.63,20.83,26.49,18.45,15.98,20.97
New Mexico,Lincoln County,Both,2004,27.22,24.59,29.8,21.18,18.73,23.52
North Carolina,Lincoln County,Both,2004,27.64,24.95,30.59,22,19.6,24.84
Oklahoma,Lincoln County,Both,2004,29.66,27.21,32.57,24.33,21.95,26.87
Oregon,Lincoln County,Both,2004,26.38,24.13,29.01,20.39,18.23,22.85
South Dakota,Lincoln County,Both,2004,22.68,20.64,24.89,16.82,14.94,19.05
Tennessee,Lincoln County,Both,2004,29.68,26.9,32.57,24.02,21.42,26.85
Washington,Lincoln County,Both,2004,21.94,20.12,23.99,16.44,14.82,18.36
West Virginia,Lincoln County,Both,2004,33.12,30.21,36.18,27.92,25.1,30.88
Wisconsin,Lincoln County,Both,2004,26.92,23.86,29.92,22.1,19.34,24.94
Wyoming,Lincoln County,Both,2004,19.86,18.05,21.95,15.65,13.96,17.57
Louisiana,Lincoln Parish,Both,2004,21.9,19.63,24.62,15.82,13.88,18.1
Iowa,Linn County,Both,2004,22.72,20.99,24.59,17.42,15.73,19.26
Kansas,Linn County,Both,2004,27.56,24.75,30.54,22.2,19.38,25.07
Missouri,Linn County,Both,2004,29.92,26.74,33.17,24.19,21.29,27.19
Oregon,Linn County,Both,2004,25.05,23.12,27.02,19.63,17.81,21.62
Texas,Lipscomb County,Both,2004,22.1,19.29,25.08,16.4,13.96,19.07
Connecticut,Litchfield County,Both,2004,22.41,20.77,24.22,16.64,15.05,18.31
Arkansas,Little River County,Both,2004,28.15,25.21,31.24,22.36,19.67,25.38
Texas,Live Oak County,Both,2004,24.13,21.43,27.26,17.34,15.12,20.05
Illinois,Livingston County,Both,2004,28.32,25.47,31.39,23.03,20.2,25.95
Kentucky,Livingston County,Both,2004,32.2,29.26,35.56,26.88,23.78,30.02
Michigan,Livingston County,Both,2004,21.66,19.48,24.08,16.91,14.79,19.28
Missouri,Livingston County,Both,2004,29.7,26.37,32.69,24.46,21.44,27.4
New York,Livingston County,Both,2004,24.29,21.79,27.39,19.22,16.83,22.07
Louisiana,Livingston Parish,Both,2004,30.61,28.48,33.13,24.73,22.6,27.26
Texas,Llano County,Both,2004,25.48,22.65,28.57,19.76,17.21,22.74
Arkansas,Logan County,Both,2004,32.61,29.53,35.8,26.56,23.73,29.69
Colorado,Logan County,Both,2004,26.71,23.95,29.68,20.91,18.37,23.85
Illinois,Logan County,Both,2004,28.84,25.54,31.93,23.16,20.32,26.22
Kansas,Logan County,Both,2004,23.66,20.83,26.73,18.74,16.24,21.43
Kentucky,Logan County,Both,2004,33.42,30.54,36.5,28.2,25.44,30.92
Nebraska,Logan County,Both,2004,21.32,18.69,24.54,16.38,14.1,19.02
North Dakota,Logan County,Both,2004,22.77,20.04,25.8,18.31,15.86,21.13
Ohio,Logan County,Both,2004,29.29,26.26,32.87,24.28,21.4,27.57
Oklahoma,Logan County,Both,2004,26.14,23.7,28.73,20.55,18.13,23.08
West Virginia,Logan County,Both,2004,32.94,30.11,35.98,28.14,25.3,31.19
Georgia,Long County,Both,2004,29.03,26.04,32.36,22.94,20.21,26.1
Arkansas,Lonoke County,Both,2004,27.89,25.17,30.78,22.49,20.06,25.24
Ohio,Lorain County,Both,2004,30.22,28.51,31.97,23.19,21.47,25.04
New Mexico,Los Alamos County,Both,2004,15.24,13.32,17.17,9.94,8.51,11.51
California,Los Angeles County,Both,2004,19.07,17.91,20.23,12.12,11.13,13.18
Tennessee,Loudon County,Both,2004,27.62,24.67,30.83,22.03,19.5,24.93
Virginia,Loudoun County,Both,2004,16.65,14.82,18.53,11.13,9.69,12.71
Iowa,Louisa County,Both,2004,24.69,21.93,27.84,19.57,16.98,22.47
Virginia,Louisa County,Both,2004,28.43,25.41,31.58,23.32,20.5,26.48
Nebraska,Loup County,Both,2004,22.55,19.6,25.58,17.91,15.49,20.92
Oklahoma,Love County,Both,2004,30.83,27.44,34.19,24.48,21.37,27.66
Texas,Loving County,Both,2004,23.55,20.56,26.72,18.01,15.51,20.82
Alabama,Lowndes County,Both,2004,27.5,24.38,31.06,20.29,17.68,23.25
Georgia,Lowndes County,Both,2004,24.72,22.55,27.29,19.02,17,21.26
Mississippi,Lowndes County,Both,2004,25.38,23.24,27.87,19.31,17.37,21.51
Texas,Lubbock County,Both,2004,24.63,22.47,26.78,17.32,15.4,19.3
Iowa,Lucas County,Both,2004,30.03,26.83,33.46,24.88,21.94,28.24
Ohio,Lucas County,Both,2004,29.77,28.24,31.33,22.65,21.19,24.2
Michigan,Luce County,Both,2004,31.04,27.71,34.49,24.91,21.92,28.38
Georgia,Lumpkin County,Both,2004,26.56,23.46,29.61,21.2,18.53,24.1
New Mexico,Luna County,Both,2004,27.34,24.73,30.15,18.88,16.59,21.38
Virginia,Lunenburg County,Both,2004,29.48,26.29,32.55,23.86,21,26.93
Pennsylvania,Luzerne County,Both,2004,30.29,28.97,31.65,23.77,22.44,25.25
Pennsylvania,Lycoming County,Both,2004,27.03,24.45,29.91,22.08,19.65,24.73
South Dakota,Lyman County,Both,2004,29.83,26.92,32.99,20.98,18.36,23.74
Virginia,Lynchburg City,Both,2004,25.8,23.11,28.72,20.02,17.32,22.79
Texas,Lynn County,Both,2004,23.4,20.56,26.58,16.63,14.29,19.27
Iowa,Lyon County,Both,2004,23.76,21.23,26.62,19.03,16.61,21.79
Kansas,Lyon County,Both,2004,23.14,21.07,25.42,17.38,15.49,19.64
Kentucky,Lyon County,Both,2004,34,30.43,37.34,28.37,25.13,31.55
Minnesota,Lyon County,Both,2004,21.51,18.97,24.37,16.68,14.4,19.05
Nevada,Lyon County,Both,2004,30.2,27.93,32.52,24.85,22.48,27.31
Michigan,Mackinac County,Both,2004,29.64,26.42,32.92,22.03,19.26,25.04
Michigan,Macomb County,Both,2004,28.6,26.87,30.36,22.66,20.8,24.42
Alabama,Macon County,Both,2004,25.67,22.91,28.63,18.33,16.05,21.16
Georgia,Macon County,Both,2004,28.29,25.34,31.59,20.75,18.05,23.79
Illinois,Macon County,Both,2004,27.9,25.17,30.94,22.18,19.58,24.94
Missouri,Macon County,Both,2004,28.18,25.36,30.97,23.16,20.4,25.91
North Carolina,Macon County,Both,2004,26.8,23.82,29.65,21.15,18.64,23.96
Tennessee,Macon County,Both,2004,33.24,29.72,36.61,28.19,24.96,31.81
Illinois,Macoupin County,Both,2004,27.1,24.14,30.18,22.2,19.5,25.21
California,Madera County,Both,2004,22.72,20.21,25.79,15.82,13.69,18.42
Alabama,Madison County,Both,2004,23.27,21.26,25.34,16.9,15.06,18.84
Arkansas,Madison County,Both,2004,31.26,27.91,34.37,24.73,21.64,27.74
Florida,Madison County,Both,2004,29.07,26.38,32.14,22.88,20.28,25.89
Georgia,Madison County,Both,2004,27.5,24.59,30.62,22.91,20.17,25.89
Idaho,Madison County,Both,2004,12.57,10.99,14.37,10.09,8.68,11.7
Illinois,Madison County,Both,2004,26.56,24.32,29.14,21.46,19.14,23.85
Indiana,Madison County,Both,2004,30.26,27.89,32.78,25.03,22.73,27.58
Iowa,Madison County,Both,2004,25.34,22.47,28.31,20.65,18.15,23.54
Kentucky,Madison County,Both,2004,28.7,25.8,31.45,24.58,21.86,27.44
Mississippi,Madison County,Both,2004,20.85,18.78,22.98,14.37,12.75,16.19
Missouri,Madison County,Both,2004,33.02,29.77,36.68,27.9,24.91,31.6
Montana,Madison County,Both,2004,20.5,18.09,23.01,15.38,13.21,17.59
Nebraska,Madison County,Both,2004,24.21,22.15,26.6,18.65,16.66,20.86
New York,Madison County,Both,2004,27.06,24.11,30.29,21.8,19,24.95
North Carolina,Madison County,Both,2004,28.47,25.47,31.97,23.39,20.58,26.71
Ohio,Madison County,Both,2004,28.83,25.66,31.99,23.36,20.32,26.45
Tennessee,Madison County,Both,2004,24.83,22.78,27.13,19.17,17.21,21.35
Texas,Madison County,Both,2004,26.91,23.9,30.25,20.26,17.74,23.27
Virginia,Madison County,Both,2004,25.39,22.46,28.43,20.51,17.91,23.39
Louisiana,Madison Parish,Both,2004,30.49,27.09,33.77,23.3,20.48,26.55
Kentucky,Magoffin County,Both,2004,36.06,32.64,39.76,30.29,26.97,33.7
Iowa,Mahaska County,Both,2004,26.02,23.17,28.98,21.02,18.39,23.63
Minnesota,Mahnomen County,Both,2004,31.47,28.01,34.95,22.23,19.31,25.35
Ohio,Mahoning County,Both,2004,29.28,27.75,30.97,22.75,21.18,24.38
Oklahoma,Major County,Both,2004,25.17,22.33,28.14,20.08,17.55,22.89
Oregon,Malheur County,Both,2004,24.23,21.8,26.9,17.92,15.77,20.17
Virginia,Manassas City,Both,2004,23.33,20.72,26.3,17.68,15.68,20.39
Florida,Manatee County,Both,2004,27.42,25.16,29.78,21.58,19.37,23.92
Michigan,Manistee County,Both,2004,28.08,25.02,31.47,21.35,18.71,24.16
Wisconsin,Manitowoc County,Both,2004,25.85,23.48,28.53,20.49,18.08,23.08
Wisconsin,Marathon County,Both,2004,22.63,20.68,24.88,18.06,16.14,20.15
Alabama,Marengo County,Both,2004,25.07,22.24,27.9,19.46,16.98,22.23
Arizona,Maricopa County,Both,2004,22.84,21.73,23.99,16.48,15.34,17.61
Missouri,Maries County,Both,2004,29.29,26.19,32.94,24.1,21.1,27.39
California,Marin County,Both,2004,15.11,13.26,17.24,10.05,8.65,11.84
Wisconsin,Marinette County,Both,2004,27.99,25.37,31.2,21.84,19.43,24.77
Alabama,Marion County,Both,2004,29.87,26.95,32.86,24.39,21.59,27.21
Arkansas,Marion County,Both,2004,29.08,26.22,32.24,24.02,21.32,27.1
Florida,Marion County,Both,2004,28.94,26.74,31.43,23.71,21.54,26.16
Georgia,Marion County,Both,2004,29.62,26.61,33.23,22.35,19.77,25.42
Illinois,Marion County,Both,2004,29.19,26.15,32.26,23.06,20.48,26.06
Indiana,Marion County,Both,2004,28.6,27.38,29.83,22.08,20.82,23.39
Iowa,Marion County,Both,2004,24.98,22.31,27.54,19.9,17.32,22.36
Kansas,Marion County,Both,2004,22.59,20.26,25.23,17.76,15.62,20.37
Kentucky,Marion County,Both,2004,33.78,30.68,37.29,28.02,24.85,31.51
Mississippi,Marion County,Both,2004,30.87,28.02,33.84,24.14,21.4,27.12
Missouri,Marion County,Both,2004,30.67,28.09,33.6,25.03,22.5,27.99
Ohio,Marion County,Both,2004,30.19,27,33.72,25.38,22.38,28.89
Oregon,Marion County,Both,2004,23,21.47,24.53,17.32,15.86,18.77
South Carolina,Marion County,Both,2004,31.64,29,34.57,23.95,21.36,26.94
Tennessee,Marion County,Both,2004,30.49,27.64,33.78,25.27,22.4,28.37
Texas,Marion County,Both,2004,29.86,26.62,33.84,23.36,20.31,26.69
West Virginia,Marion County,Both,2004,27.21,24.93,29.69,21.61,19.31,24.04
California,Mariposa County,Both,2004,22.18,19.52,25.2,16.4,14.09,18.93
South Carolina,Marlboro County,Both,2004,33.86,31.08,36.96,26.42,23.79,29.63
Michigan,Marquette County,Both,2004,24.19,21.59,26.84,18.12,15.76,20.68
Wisconsin,Marquette County,Both,2004,27.95,24.91,31.4,22.29,19.64,25.61
Alabama,Marshall County,Both,2004,31.46,28.71,34.4,25.65,22.95,28.43
Illinois,Marshall County,Both,2004,26.03,22.87,29.16,20.87,18.05,23.77
Indiana,Marshall County,Both,2004,27.25,24.62,29.93,21.85,19.23,24.55
Iowa,Marshall County,Both,2004,26.12,23.77,28.59,20.49,18.17,22.92
Kansas,Marshall County,Both,2004,23.87,21.31,26.64,19.23,16.89,21.77
Kentucky,Marshall County,Both,2004,32.42,29.71,35.19,27.32,24.71,30.17
Minnesota,Marshall County,Both,2004,25.91,22.8,29.22,19.62,17.03,22.37
Mississippi,Marshall County,Both,2004,33.07,30.15,36.03,26.66,23.69,29.7
Oklahoma,Marshall County,Both,2004,31.02,27.65,34.1,24.43,21.57,27.37
South Dakota,Marshall County,Both,2004,25.22,22.39,28.16,19.31,16.94,22.14
Tennessee,Marshall County,Both,2004,29.22,26.1,32.55,24.06,21.23,27.21
West Virginia,Marshall County,Both,2004,32.2,29.41,35.38,25.63,23.02,28.73
Florida,Martin County,Both,2004,25.49,23.05,28.21,19.4,17.23,21.84
Indiana,Martin County,Both,2004,29.68,26.46,32.95,24.56,21.53,27.78
Kentucky,Martin County,Both,2004,35.52,32.07,38.8,30,26.6,33.53
Minnesota,Martin County,Both,2004,25.66,22.91,28.91,20.74,18.03,23.62
North Carolina,Martin County,Both,2004,25.78,23.05,28.66,20.39,17.94,23.08
Texas,Martin County,Both,2004,23.23,20.43,26.37,17.31,14.87,20.29
Virginia,Martinsville City,Both,2004,31.21,27.68,34.68,23.93,20.87,27.26
Illinois,Mason County,Both,2004,28.15,25.09,31.55,22.02,19.3,25.06
Kentucky,Mason County,Both,2004,33.14,30.82,35.84,27.98,25.5,30.55
Michigan,Mason County,Both,2004,26.45,23.56,29.46,20.45,17.92,23.17
Texas,Mason County,Both,2004,21.45,19.02,24.36,15.77,13.58,18.28
Washington,Mason County,Both,2004,29.43,27.24,31.72,22.65,20.62,24.78
West Virginia,Mason County,Both,2004,31.99,29.04,35.2,26.33,23.48,29.53
Illinois,Massac County,Both,2004,27.69,24.84,31.05,22.29,19.61,25.63
Texas,Matagorda County,Both,2004,24.78,21.93,27.63,18.04,15.7,20.55
Alaska,Matanuska-Susitna Borough,Both,2004,28.83,26.5,31.28,21.77,19.71,24.12
Virginia,Mathews County,Both,2004,25.22,22.25,28.23,19.82,17.23,22.53
Tennessee,Maury County,Both,2004,28.35,25.64,31.37,22.84,20.42,25.72
Texas,Maverick County,Both,2004,21.37,18.59,24.32,11.85,9.98,13.91
Oklahoma,Mayes County,Both,2004,32.64,30.16,35.24,26.22,23.74,28.91
Oklahoma,McClain County,Both,2004,26.06,23.56,28.68,21.41,18.88,23.9
Montana,McCone County,Both,2004,21.63,18.98,24.5,16.19,13.88,18.78
South Dakota,McCook County,Both,2004,22.42,19.96,25.23,17.53,15.33,20.1
South Carolina,McCormick County,Both,2004,28.1,25.05,31.33,20.56,17.66,23.47
Kentucky,McCracken County,Both,2004,30.53,28.35,33.01,25.04,22.78,27.6
Kentucky,McCreary County,Both,2004,38.12,34.96,41.54,32.23,29.06,35.59
Texas,McCulloch County,Both,2004,25.25,22.18,28.35,18.97,16.41,21.6
Oklahoma,McCurtain County,Both,2004,31.51,28.79,34.39,25.13,22.47,27.87
Missouri,McDonald County,Both,2004,32.15,28.79,35.56,26.58,23.28,29.87
Illinois,McDonough County,Both,2004,22.3,19.58,25.2,16.6,14.37,19.1
North Carolina,McDowell County,Both,2004,30.2,27.24,33.47,25.26,22.28,28.41
West Virginia,McDowell County,Both,2004,34.99,31.77,38.34,30.21,27.14,33.68
Georgia,McDuffie County,Both,2004,28.36,25.34,31.52,22.45,19.69,25.38
Illinois,McHenry County,Both,2004,23.15,21.13,25.44,17.34,15.41,19.41
North Dakota,McHenry County,Both,2004,24.41,21.71,27.57,19.71,17.31,22.59
Georgia,McIntosh County,Both,2004,29.42,26.31,32.45,23.29,20.47,26.4
North Dakota,McIntosh County,Both,2004,22.26,19.64,25.14,17.88,15.62,20.64
Oklahoma,McIntosh County,Both,2004,36.25,33.73,38.9,29.01,26.51,31.68
Pennsylvania,McKean County,Both,2004,28.97,25.9,32.12,23.46,20.53,26.57
North Dakota,McKenzie County,Both,2004,27.85,24.72,31.12,20.15,17.62,23.08
New Mexico,McKinley County,Both,2004,25.5,23.31,27.96,16.31,14.55,18.42
Illinois,McLean County,Both,2004,20.46,18.23,22.71,15.37,13.53,17.41
Kentucky,McLean County,Both,2004,31.89,28.75,35.39,26.83,23.53,30.15
North Dakota,McLean County,Both,2004,23.55,21.26,26.19,18.38,16.01,20.88
Texas,McLennan County,Both,2004,24.46,21.91,27.15,18.29,16.03,20.77
Minnesota,McLeod County,Both,2004,25.54,22.99,28.41,20.26,17.78,23.19
Tennessee,McMinn County,Both,2004,30.34,27.19,33.56,25.13,22.09,28.23
Texas,McMullen County,Both,2004,22.7,20.03,25.96,16.33,14.14,18.78
Tennessee,McNairy County,Both,2004,28.95,26.18,32.03,23.79,20.77,26.88
Kansas,McPherson County,Both,2004,21.21,19.06,23.59,16.96,15.05,19.07
Nebraska,McPherson County,Both,2004,20.74,17.92,23.71,16.25,13.91,19.04
South Dakota,McPherson County,Both,2004,24.92,21.96,28.14,19.97,17.28,22.9
Kansas,Meade County,Both,2004,21.03,18.48,23.99,16.04,13.86,18.63
Kentucky,Meade County,Both,2004,32.86,29.85,36.22,28.03,25.19,31.49
South Dakota,Meade County,Both,2004,23.48,21.39,25.46,17.86,15.94,19.87
Montana,Meagher County,Both,2004,24.62,21.83,27.65,19.61,16.95,22.33
North Carolina,Mecklenburg County,Both,2004,19.97,18.85,21.18,13.9,12.82,15.08
Virginia,Mecklenburg County,Both,2004,27.82,25.24,30.6,21.76,19.35,24.32
Michigan,Mecosta County,Both,2004,26.05,23.18,29.23,20.46,17.84,23.53
Ohio,Medina County,Both,2004,26.12,23.22,28.84,19.94,17.36,22.57
Texas,Medina County,Both,2004,22.36,19.7,25.24,15.67,13.52,17.99
Minnesota,Meeker County,Both,2004,26.34,23.3,29.75,20.65,17.92,24.02
Ohio,Meigs County,Both,2004,31.82,28.24,35.65,25.7,22.41,29.28
Tennessee,Meigs County,Both,2004,30.59,27.62,33.69,25.46,22.7,28.47
South Dakota,Mellette County,Both,2004,32.24,29.06,35.55,21.59,18.91,24.28
Illinois,Menard County,Both,2004,23.83,21.09,26.96,18.42,16.13,21.12
Texas,Menard County,Both,2004,23.84,21.03,26.94,17.61,15.18,20.52
California,Mendocino County,Both,2004,23.52,20.93,26.35,17.16,15.02,19.67
Kentucky,Menifee County,Both,2004,35.56,32.32,38.88,30.19,27.1,33.44
Michigan,Menominee County,Both,2004,27.61,24.64,30.88,21.71,19,24.86
Wisconsin,Menominee County,Both,2004,36.1,32.4,40.18,21.99,19.09,25.48
California,Merced County,Both,2004,21.54,19.15,24.32,15,12.91,17.33
Illinois,Mercer County,Both,2004,25.4,22.55,28.3,20.24,17.61,22.93
Kentucky,Mercer County,Both,2004,32.24,28.75,35.9,27.26,23.81,30.52
Missouri,Mercer County,Both,2004,27.58,24.68,30.96,21.75,19.14,24.8
New Jersey,Mercer County,Both,2004,20.33,18.89,21.89,15.25,13.91,16.77
North Dakota,Mercer County,Both,2004,24.25,21.61,27.14,19.05,16.71,21.71
Ohio,Mercer County,Both,2004,26.46,23.49,29.78,21.28,18.46,24.37
Pennsylvania,Mercer County,Both,2004,27.97,25.42,30.9,22.21,19.81,25
West Virginia,Mercer County,Both,2004,30.87,28.61,33.44,25.63,23.18,28.29
Georgia,Meriwether County,Both,2004,28.26,25.2,31.47,21.85,19.08,24.89
Nebraska,Merrick County,Both,2004,23.67,21.07,26.66,18.97,16.52,21.7
New Hampshire,Merrimack County,Both,2004,22.24,20.89,23.78,17.64,16.26,19.09
Colorado,Mesa County,Both,2004,23.2,21.28,25.34,18.29,16.5,20.2
Kentucky,Metcalfe County,Both,2004,36.38,32.93,40.35,31.32,28.02,35.27
Indiana,Miami County,Both,2004,31.18,28.12,34.1,26.2,23.44,29.1
Kansas,Miami County,Both,2004,24.83,22.29,27.37,19.85,17.57,22.23
Ohio,Miami County,Both,2004,27.26,24.5,30.48,21.46,19.03,24.38
Florida,Miami-Dade County,Both,2004,20.93,19.58,22.31,13.77,12.69,15.01
Connecticut,Middlesex County,Both,2004,20.68,19.12,22.31,15.42,13.92,16.96
Massachusetts,Middlesex County,Both,2004,18.38,17.49,19.3,13.87,13.02,14.76
New Jersey,Middlesex County,Both,2004,19.9,18.82,21.01,14.84,13.81,15.99
Virginia,Middlesex County,Both,2004,25.12,22.1,28.26,19.48,16.8,22.26
Michigan,Midland County,Both,2004,21.77,19.77,23.99,15.91,14.09,17.81
Texas,Midland County,Both,2004,22.16,19.61,25,16.52,14.45,19.09
Pennsylvania,Mifflin County,Both,2004,28.76,25.83,32.01,23.59,20.91,26.56
Texas,Milam County,Both,2004,26.3,23.2,29.57,20.33,17.56,23.28
Utah,Millard County,Both,2004,19.21,17.04,21.47,14.91,12.97,16.88
Minnesota,Mille Lacs County,Both,2004,28.1,24.99,31.33,22.4,19.56,25.39
Arkansas,Miller County,Both,2004,28.82,26.35,31.48,23.28,20.86,25.9
Georgia,Miller County,Both,2004,27.2,24.16,30.5,21.89,18.95,24.9
Missouri,Miller County,Both,2004,31.6,28.4,35.1,25.76,22.71,29
Iowa,Mills County,Both,2004,27.81,24.93,31,22.88,20.17,25.83
Texas,Mills County,Both,2004,24.09,21.01,27.41,18.71,16.05,21.67
Wisconsin,Milwaukee County,Both,2004,28.65,27.47,29.91,21.84,20.71,23.14
South Dakota,Miner County,Both,2004,23.16,20.22,26.13,18.07,15.56,20.63
Colorado,Mineral County,Both,2004,20.02,17.49,23.08,14.58,12.56,17
Montana,Mineral County,Both,2004,27.16,24.22,30.51,21.6,18.84,24.82
Nevada,Mineral County,Both,2004,32.94,29.83,36.26,26.37,23.26,29.53
West Virginia,Mineral County,Both,2004,27.64,24.83,30.5,22.56,20.05,25.32
West Virginia,Mingo County,Both,2004,33.82,30.85,36.76,28.64,25.67,31.74
Idaho,Minidoka County,Both,2004,23.29,20.9,25.63,17.54,15.37,19.93
South Dakota,Minnehaha County,Both,2004,24.43,23.24,25.73,18.42,17.26,19.77
Michigan,Missaukee County,Both,2004,28.89,25.73,32.22,22.64,19.62,25.95
Arkansas,Mississippi County,Both,2004,31.56,28.87,34.17,25.04,22.41,27.74
Missouri,Mississippi County,Both,2004,34.01,30.54,37.83,28.47,25.02,32.16
Montana,Missoula County,Both,2004,21.2,19.67,22.87,15.61,14.09,17.16
Georgia,Mitchell County,Both,2004,28.08,25.32,31.09,21.69,19.12,24.5
Iowa,Mitchell County,Both,2004,24.91,22.1,27.99,20.36,17.91,23.18
Kansas,Mitchell County,Both,2004,22.41,19.89,25.4,18.03,15.63,20.74
North Carolina,Mitchell County,Both,2004,27.92,24.91,31.21,23.16,20.39,26.46
Texas,Mitchell County,Both,2004,26.6,23.49,29.98,19.59,16.85,22.58
Alabama,Mobile County,Both,2004,28.33,26.31,30.31,21.7,19.96,23.65
California,Modoc County,Both,2004,26.36,23.43,29.95,19.6,16.93,22.63
Colorado,Moffat County,Both,2004,27.21,24.12,30.53,21.68,18.74,24.68
Arizona,Mohave County,Both,2004,32.1,30.07,34.26,25.38,23.36,27.55
Missouri,Moniteau County,Both,2004,30.55,27.21,34,25,21.97,28.51
New Jersey,Monmouth County,Both,2004,21.99,20.72,23.38,16.39,15.2,17.79
California,Mono County,Both,2004,20.52,18.12,23.28,14.75,12.74,17.25
Iowa,Monona County,Both,2004,28.93,25.9,32.24,23.17,20.32,26.43
West Virginia,Monongalia County,Both,2004,21.89,19.81,24,16.78,14.96,18.84
Alabama,Monroe County,Both,2004,27.56,24.62,30.86,21.87,19.06,24.83
Arkansas,Monroe County,Both,2004,28.38,25.37,31.77,22.5,19.64,25.49
Florida,Monroe County,Both,2004,24.88,22.3,27.73,19.04,16.69,21.7
Georgia,Monroe County,Both,2004,25.22,22.45,28.31,19.39,16.82,22.08
Illinois,Monroe County,Both,2004,23.58,21,26.82,18.38,15.98,21.15
Indiana,Monroe County,Both,2004,21.94,19.79,24.2,15.4,13.45,17.31
Iowa,Monroe County,Both,2004,28.07,24.93,31.71,22.76,20.01,26.02
Kentucky,Monroe County,Both,2004,34.01,30.5,37.45,28.78,25.66,32.24
Michigan,Monroe County,Both,2004,27.4,25.01,29.98,22.18,19.92,24.71
Mississippi,Monroe County,Both,2004,28.5,25.5,31.2,22.49,19.9,24.87
Missouri,Monroe County,Both,2004,30.2,27.18,33.74,23.7,20.85,26.91
New York,Monroe County,Both,2004,22.32,20.79,24.08,16.33,14.99,18.01
Ohio,Monroe County,Both,2004,30.71,27.21,34.66,24.44,21.18,28.02
Pennsylvania,Monroe County,Both,2004,25.71,23.42,28.32,20.27,18.01,22.83
Tennessee,Monroe County,Both,2004,32.45,29.31,35.65,26.71,23.8,29.91
West Virginia,Monroe County,Both,2004,29.04,25.99,32.07,24.75,21.76,27.71
Wisconsin,Monroe County,Both,2004,28.93,25.99,32.1,23.4,20.63,26.31
Texas,Montague County,Both,2004,28.85,25.7,32.47,23.44,20.49,26.77
Michigan,Montcalm County,Both,2004,28.87,26.22,31.89,23.34,20.68,26.08
California,Monterey County,Both,2004,18.86,16.72,21.11,12.97,11.35,14.9
Colorado,Montezuma County,Both,2004,23.36,20.65,26.55,17.03,14.84,19.69
Alabama,Montgomery County,Both,2004,24.11,22.05,26.22,17.5,15.61,19.39
Arkansas,Montgomery County,Both,2004,29.33,26.08,32.6,23.98,21.19,27.26
Georgia,Montgomery County,Both,2004,24.17,21.5,27.16,18.84,16.27,21.47
Illinois,Montgomery County,Both,2004,28.7,25.58,32.15,23.78,20.89,26.99
Indiana,Montgomery County,Both,2004,28.64,25.82,31.73,23.29,20.82,26.22
Iowa,Montgomery County,Both,2004,28.59,25.62,31.64,23.86,20.92,27.04
Kansas,Montgomery County,Both,2004,28.6,26.35,31.1,22.22,20.11,24.69
Kentucky,Montgomery County,Both,2004,34.73,32.37,37.2,29.71,27.32,32.33
Maryland,Montgomery County,Both,2004,14.3,13.24,15.44,9.54,8.65,10.53
Mississippi,Montgomery County,Both,2004,27.68,24.82,30.53,21.16,18.4,23.99
Missouri,Montgomery County,Both,2004,30.06,26.84,33.43,25.15,22.09,28.47
New York,Montgomery County,Both,2004,28.07,25.15,31.25,22.08,19.44,25.01
North Carolina,Montgomery County,Both,2004,28.11,25.2,31.24,22.43,19.73,25.32
Ohio,Montgomery County,Both,2004,26.95,25.44,28.46,21.19,19.74,22.82
Pennsylvania,Montgomery County,Both,2004,21.45,19.83,22.94,15.3,13.9,16.8
